SensorID: 5498,
Firmware Version: 1.5.5,

Date,Time,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
4-21,10:21:33,66,66,12.79,4,214,
4-21,10:21:34,66,66,12.81,4,214,
4-21,10:21:34,66,66,12.83,4,214,
4-21,10:21:35,65,65,12.81,4,214,
4-21,10:21:35,66,66,12.85,4,214,
4-21,10:21:36,67,67,12.86,4,214,
4-21,10:21:36,68,68,12.92,4,214,
4-21,10:21:37,67,67,12.9,4,214,
4-21,10:21:37,66,66,12.89,4,214,
4-21,10:21:38,65,65,12.84,4,214,
4-21,10:21:38,65,65,12.85,4,214,
4-21,10:21:39,66,66,12.92,4,214,
4-21,10:21:39,66,66,12.92,4,214,
4-21,10:21:40,64,64,12.83,4,214,
4-21,10:21:40,64,64,12.85,4,214,
4-21,10:21:41,64,64,12.86,4,214,
4-21,10:21:41,65,65,12.86,4,214,
4-21,10:21:42,64,64,12.83,4,214,
4-21,10:21:42,64,64,12.86,4,214,
4-21,10:21:43,65,65,12.84,4,214,
4-21,10:21:43,66,66,12.88,4,214,
4-21,10:21:44,67,67,12.89,4,214,
4-21,10:21:44,66,66,12.83,4,214,
4-21,10:21:45,66,66,12.79,4,214,
4-21,10:21:45,66,66,12.8,4,214,
4-21,10:21:46,67,67,12.81,4,214,
4-21,10:21:46,68,68,12.89,4,214,
4-21,10:21:47,68,68,12.81,4,214,
