SensorID: 5498,
Firmware Version: 1.5.5,

Date,Time,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
4-14,11:7:37,51,51,12.3,11,202,
4-14,11:7:38,52,52,12.3,11,202,
4-14,11:7:38,50,50,12.27,11,202,
4-14,11:7:39,52,52,12.31,11,202,
4-14,11:7:39,52,52,12.3,11,202,
4-14,11:7:40,52,52,12.27,11,202,
4-14,11:7:40,51,51,12.3,11,202,
4-14,11:7:41,53,53,12.31,11,202,
4-14,11:7:41,53,53,12.3,11,202,
4-14,11:7:42,54,54,12.28,11,202,
4-14,11:7:42,54,54,12.34,11,202,
4-14,11:7:43,52,52,12.28,11,202,
4-14,11:7:43,51,51,12.27,11,202,
4-14,11:7:44,53,53,12.28,11,202,
4-14,11:7:44,52,52,12.26,11,202,
4-14,11:7:45,53,53,12.29,11,202,
4-14,11:7:45,53,53,12.28,11,202,
4-14,11:7:46,54,54,12.28,11,202,
4-14,11:7:46,53,53,12.31,11,202,
4-14,11:7:47,51,51,12.3,11,202,
4-14,11:7:47,52,52,12.31,11,202,
4-14,11:7:48,52,52,12.3,11,202,
4-14,11:7:48,51,51,12.28,11,202,
4-14,11:7:49,50,50,12.29,11,202,
4-14,11:7:49,51,51,12.3,11,202,
4-14,11:7:50,51,51,12.3,11,202,
4-14,11:7:50,50,50,12.3,11,202,
4-14,11:7:51,52,52,12.29,11,202,
4-14,11:7:51,50,50,12.3,11,202,
4-14,11:7:52,51,51,12.29,11,202,
4-14,11:7:52,51,51,12.25,11,202,
4-14,11:7:53,52,52,12.28,11,202,
4-14,11:7:53,52,52,12.3,11,202,
4-14,11:7:54,52,52,12.28,11,202,
4-14,11:7:54,51,51,12.27,11,202,
4-14,11:7:55,51,51,12.27,11,202,
4-14,11:7:55,52,52,12.28,11,202,
4-14,11:7:56,50,50,12.23,11,202,
4-14,11:7:56,53,53,12.24,11,202,
4-14,11:7:57,52,52,12.29,11,202,
4-14,11:7:57,54,54,12.33,11,202,
4-14,11:7:58,54,54,12.31,11,202,
4-14,11:7:58,53,53,12.31,11,202,
4-14,11:7:59,52,52,12.26,11,202,
4-14,11:7:59,50,50,12.25,11,202,
4-14,11:8:0,49,49,12.22,11,202,
4-14,11:8:0,50,50,12.28,11,202,
4-14,11:8:1,52,52,12.3,11,202,
4-14,11:8:1,52,52,12.29,11,202,
4-14,11:8:2,52,52,12.3,11,202,
4-14,11:8:2,52,52,12.26,11,202,
4-14,11:8:3,50,50,12.24,11,202,
4-14,11:8:3,51,51,12.27,11,202,
4-14,11:8:4,54,54,12.32,11,202,
4-14,11:8:4,51,51,12.27,11,202,
4-14,11:8:5,51,51,12.31,11,202,
4-14,11:8:5,50,50,12.27,11,202,
4-14,11:8:6,53,53,12.24,11,202,
4-14,11:8:6,51,51,12.29,11,202,
4-14,11:8:7,51,51,12.27,11,202,
4-14,11:8:7,52,52,12.28,11,202,
4-14,11:8:8,53,53,12.24,11,202,
4-14,11:8:8,51,51,12.28,11,202,
4-14,11:8:9,50,50,12.24,11,202,
4-14,11:8:9,53,53,12.24,11,202,
4-14,11:8:10,52,52,12.31,11,202,
4-14,11:8:10,51,51,12.29,11,202,
4-14,11:8:11,49,49,12.24,11,202,
4-14,11:8:11,52,52,12.31,11,202,
4-14,11:8:12,51,51,12.3,11,202,
4-14,11:8:12,52,52,12.27,11,202,
4-14,11:8:13,51,51,12.26,11,202,
4-14,11:8:13,54,54,12.35,11,202,
4-14,11:8:14,52,52,12.27,11,202,
4-14,11:8:14,50,50,12.25,11,202,
4-14,11:8:15,51,51,12.3,11,202,
4-14,11:8:15,50,50,12.24,11,202,
4-14,11:8:16,51,51,12.34,11,202,
4-14,11:8:16,51,51,12.32,11,202,
4-14,11:8:17,52,52,12.27,11,202,
4-14,11:8:17,51,51,12.27,11,202,
4-14,11:8:18,49,49,12.23,11,202,
4-14,11:8:18,51,51,12.28,11,202,
4-14,11:8:19,51,51,12.25,11,202,
4-14,11:8:19,50,50,12.26,11,202,
4-14,11:8:20,50,50,12.29,11,202,
4-14,11:8:20,48,48,12.24,11,202,
4-14,11:8:21,49,49,12.26,11,202,
4-14,11:8:21,50,50,12.25,11,202,
4-14,11:8:22,50,50,12.27,11,202,
4-14,11:8:22,51,51,12.25,11,202,
4-14,11:8:23,50,50,12.26,11,202,
4-14,11:8:23,50,50,12.25,11,202,
4-14,11:8:24,50,50,12.23,11,202,
4-14,11:8:24,50,50,12.28,11,202,
4-14,11:8:25,50,50,12.27,11,202,
4-14,11:8:25,49,49,12.25,11,202,
4-14,11:8:26,50,50,12.29,11,202,
4-14,11:8:26,50,50,12.27,11,202,
4-14,11:8:27,53,53,12.29,11,202,
4-14,11:8:27,50,50,12.26,11,202,
4-14,11:8:28,50,50,12.24,11,202,
4-14,11:8:28,49,49,12.22,11,202,
4-14,11:8:29,54,54,12.27,11,202,
4-14,11:8:29,52,52,12.23,11,202,
4-14,11:8:30,52,52,12.27,11,202,
4-14,11:8:30,54,54,12.27,11,202,
4-14,11:8:31,53,53,12.31,11,202,
4-14,11:8:31,52,52,12.31,11,202,
4-14,11:8:32,52,52,12.32,11,202,
4-14,11:8:32,54,54,12.31,11,202,
4-14,11:8:33,52,52,12.27,11,202,
4-14,11:8:33,52,52,12.3,11,202,
4-14,11:8:34,51,51,12.28,11,202,
4-14,11:8:34,53,53,12.33,11,202,
4-14,11:8:35,53,53,12.33,11,202,
4-14,11:8:35,53,53,12.31,11,202,
4-14,11:8:36,52,52,12.28,11,202,
4-14,11:8:36,52,52,12.27,11,202,
4-14,11:8:37,51,51,12.28,11,202,
4-14,11:8:37,53,53,12.31,11,202,
4-14,11:8:38,51,51,12.3,11,202,
4-14,11:8:38,53,53,12.3,11,202,
4-14,11:8:39,50,50,12.25,11,202,
4-14,11:8:39,53,53,12.29,11,202,
4-14,11:8:40,54,54,12.27,11,202,
4-14,11:8:40,52,52,12.28,11,202,
4-14,11:8:41,52,52,12.27,11,202,
4-14,11:8:41,53,53,12.33,11,202,
4-14,11:8:42,51,51,12.26,11,202,
4-14,11:8:42,51,51,12.27,11,202,
4-14,11:8:43,52,52,12.27,11,202,
4-14,11:8:43,53,53,12.33,11,202,
4-14,11:8:44,50,50,12.28,11,202,
4-14,11:8:44,53,53,12.3,11,202,
4-14,11:8:45,50,50,12.26,11,202,
4-14,11:8:45,51,51,12.3,11,202,
4-14,11:8:46,53,53,12.37,11,202,
4-14,11:8:46,52,52,12.28,11,202,
4-14,11:8:47,53,53,12.3,11,202,
4-14,11:8:47,53,53,12.3,11,202,
4-14,11:8:48,53,53,12.32,11,202,
4-14,11:8:48,52,52,12.33,11,202,
4-14,11:8:49,54,54,12.31,11,202,
4-14,11:8:49,51,51,12.28,11,202,
4-14,11:8:50,52,52,12.29,11,202,
4-14,11:8:50,52,52,12.27,11,202,
4-14,11:8:51,52,52,12.22,11,202,
4-14,11:8:51,52,52,12.28,11,202,
4-14,11:8:52,54,54,12.28,11,202,
4-14,11:8:52,53,53,12.28,11,202,
4-14,11:8:53,51,51,12.25,11,202,
4-14,11:8:53,53,53,12.22,11,202,
4-14,11:8:54,52,52,12.29,11,202,
4-14,11:8:54,51,51,12.29,11,202,
4-14,11:8:55,51,51,12.28,11,202,
4-14,11:8:55,51,51,12.26,11,202,
4-14,11:8:56,50,50,12.24,11,202,
4-14,11:8:56,53,53,12.29,11,202,
4-14,11:8:57,53,53,12.34,11,202,
4-14,11:8:57,52,52,12.3,11,202,
4-14,11:8:58,53,53,12.26,11,202,
4-14,11:8:58,50,50,12.25,11,202,
4-14,11:8:59,50,50,12.24,11,202,
4-14,11:8:59,54,54,12.32,11,202,
4-14,11:9:0,49,49,12.25,11,202,
4-14,11:9:0,51,51,12.26,11,202,
4-14,11:9:1,51,51,12.27,11,202,
4-14,11:9:1,50,50,12.26,11,202,
4-14,11:9:2,51,51,12.26,11,202,
4-14,11:9:2,53,53,12.24,11,202,
4-14,11:9:3,51,51,12.27,11,202,
4-14,11:9:3,53,53,12.22,11,202,
4-14,11:9:4,52,52,12.28,11,202,
4-14,11:9:4,50,50,12.24,11,202,
4-14,11:9:5,52,52,12.27,11,202,
4-14,11:9:5,53,53,12.24,11,202,
4-14,11:9:6,52,52,12.27,11,202,
4-14,11:9:6,51,51,12.26,11,202,
4-14,11:9:7,54,54,12.23,11,202,
4-14,11:9:7,51,51,12.28,11,202,
4-14,11:9:8,51,51,12.25,11,202,
4-14,11:9:8,53,53,12.22,11,202,
4-14,11:9:9,51,51,12.28,11,202,
4-14,11:9:9,52,52,12.27,11,202,
4-14,11:9:10,53,53,12.23,11,202,
4-14,11:9:10,51,51,12.25,11,202,
4-14,11:9:11,52,52,12.21,11,202,
4-14,11:9:11,52,52,12.23,11,202,
4-14,11:9:12,52,52,12.21,11,202,
4-14,11:9:12,51,51,12.24,11,202,
4-14,11:9:13,52,52,12.22,11,202,
4-14,11:9:13,52,52,12.24,11,202,
4-14,11:9:14,54,54,12.33,11,202,
4-14,11:9:14,49,49,12.22,11,202,
4-14,11:9:15,53,53,12.24,11,202,
4-14,11:9:15,53,53,12.23,11,202,
4-14,11:9:16,51,51,12.26,11,202,
4-14,11:9:16,51,51,12.23,11,202,
4-14,11:9:17,50,50,12.18,11,202,
4-14,11:9:17,53,53,12.25,11,202,
4-14,11:9:18,53,53,12.29,11,202,
4-14,11:9:18,52,52,12.2,11,202,
4-14,11:9:19,53,53,12.24,11,202,
4-14,11:9:19,55,55,12.27,11,202,
4-14,11:9:20,53,53,12.21,11,202,
4-14,11:9:20,50,50,12.18,11,202,
4-14,11:9:21,51,51,12.24,11,202,
4-14,11:9:21,53,53,12.22,11,202,
4-14,11:9:22,52,52,12.2,11,202,
4-14,11:9:22,53,53,12.25,11,202,
4-14,11:9:23,54,54,12.26,11,202,
4-14,11:9:23,53,53,12.22,11,202,
4-14,11:9:24,53,53,12.25,11,202,
4-14,11:9:24,51,51,12.26,11,202,
4-14,11:9:25,54,54,12.27,11,202,
4-14,11:9:25,54,54,12.25,11,202,
4-14,11:9:26,53,53,12.24,11,202,
4-14,11:9:26,54,54,12.27,11,202,
4-14,11:9:27,54,54,12.25,11,202,
4-14,11:9:27,54,54,12.26,11,202,
4-14,11:9:28,54,54,12.25,11,202,
4-14,11:9:28,52,52,12.27,11,202,
4-14,11:9:29,53,53,12.3,11,202,
4-14,11:9:29,55,55,12.26,11,202,
4-14,11:9:30,53,53,12.3,11,202,
4-14,11:9:30,53,53,12.29,11,202,
4-14,11:9:31,54,54,12.24,11,202,
4-14,11:9:31,50,50,12.21,11,202,
4-14,11:9:32,53,53,12.3,11,202,
4-14,11:9:32,54,54,12.26,11,202,
4-14,11:9:33,53,53,12.23,11,202,
4-14,11:9:33,54,54,12.27,11,202,
4-14,11:9:34,52,52,12.22,11,202,
4-14,11:9:34,53,53,12.23,11,202,
4-14,11:9:35,52,52,12.26,11,202,
4-14,11:9:35,53,53,12.24,11,202,
4-14,11:9:36,54,54,12.23,11,202,
4-14,11:9:36,53,53,12.21,11,202,
4-14,11:9:37,54,54,12.22,11,202,
4-14,11:9:37,54,54,12.28,11,202,
4-14,11:9:38,56,56,12.28,11,202,
4-14,11:9:38,55,55,12.27,11,202,
4-14,11:9:39,54,54,12.28,11,202,
4-14,11:9:39,53,53,12.24,11,202,
4-14,11:9:40,53,53,12.23,11,202,
4-14,11:9:40,54,54,12.27,11,202,
4-14,11:9:41,53,53,12.2,11,202,
4-14,11:9:41,53,53,12.21,11,202,
4-14,11:9:42,54,54,12.21,11,202,
4-14,11:9:42,54,54,12.25,11,202,
4-14,11:9:43,56,56,12.23,11,202,
4-14,11:9:43,53,53,12.17,11,202,
4-14,11:9:44,54,54,12.22,11,202,
4-14,11:9:44,55,55,12.25,11,202,
4-14,11:9:45,55,55,12.24,11,202,
4-14,11:9:45,55,55,12.21,11,202,
4-14,11:9:46,52,52,12.19,11,202,
4-14,11:9:46,56,56,12.3,11,202,
4-14,11:9:47,57,57,12.29,11,202,
4-14,11:9:47,55,55,12.26,11,202,
4-14,11:9:48,54,54,12.21,11,202,
4-14,11:9:48,56,56,12.26,11,202,
4-14,11:9:49,55,55,12.17,11,202,
4-14,11:9:49,58,58,12.3,11,202,
4-14,11:9:50,55,55,12.23,11,202,
4-14,11:9:50,54,54,12.26,11,202,
4-14,11:9:51,57,57,12.27,11,202,
4-14,11:9:51,55,55,12.23,11,202,
4-14,11:9:52,55,55,12.22,11,202,
4-14,11:9:52,56,56,12.3,11,202,
4-14,11:9:53,56,56,12.24,11,202,
4-14,11:9:53,55,55,12.26,11,202,
4-14,11:9:54,54,54,12.24,11,202,
4-14,11:9:54,54,54,12.22,11,202,
4-14,11:9:55,54,54,12.23,11,202,
4-14,11:9:55,55,55,12.24,11,202,
4-14,11:9:56,55,55,12.24,11,202,
4-14,11:9:56,56,56,12.24,11,202,
4-14,11:9:57,56,56,12.27,11,202,
4-14,11:9:57,54,54,12.24,11,202,
4-14,11:9:58,55,55,12.23,11,202,
4-14,11:9:58,56,56,12.29,11,202,
4-14,11:9:59,55,55,12.25,11,202,
4-14,11:9:59,56,56,12.3,11,202,
4-14,11:10:0,54,54,12.22,11,202,
4-14,11:10:0,55,55,12.29,11,202,
4-14,11:10:1,56,56,12.28,11,202,
4-14,11:10:1,54,54,12.24,11,202,
4-14,11:10:2,55,55,12.27,11,202,
4-14,11:10:2,56,56,12.26,11,202,
4-14,11:10:3,55,55,12.23,11,202,
4-14,11:10:3,55,55,12.26,11,202,
4-14,11:10:4,55,55,12.24,11,202,
4-14,11:10:4,54,54,12.23,11,202,
4-14,11:10:5,54,54,12.26,11,202,
4-14,11:10:5,55,55,12.24,11,202,
4-14,11:10:6,56,56,12.28,11,202,
4-14,11:10:6,55,55,12.26,11,202,
4-14,11:10:7,56,56,12.28,11,202,
4-14,11:10:7,55,55,12.21,11,202,
4-14,11:10:8,56,56,12.25,11,202,
4-14,11:10:8,56,56,12.24,11,202,
4-14,11:10:9,55,55,12.22,11,202,
4-14,11:10:9,55,55,12.27,11,202,
4-14,11:10:10,55,55,12.25,11,202,
4-14,11:10:10,55,55,12.21,11,202,
4-14,11:10:11,54,54,12.23,11,202,
4-14,11:10:11,53,53,12.17,11,202,
4-14,11:10:12,54,54,12.22,11,202,
4-14,11:10:12,54,54,12.22,11,202,
4-14,11:10:13,54,54,12.25,11,202,
4-14,11:10:13,56,56,12.24,11,202,
4-14,11:10:14,55,55,12.22,11,202,
4-14,11:10:14,56,56,12.24,11,202,
4-14,11:10:15,54,54,12.24,11,202,
4-14,11:10:15,57,57,12.28,11,202,
4-14,11:10:16,55,55,12.24,11,202,
4-14,11:10:16,56,56,12.26,11,202,
4-14,11:10:17,55,55,12.25,11,202,
4-14,11:10:17,56,56,12.3,11,202,
4-14,11:10:18,54,54,12.25,11,202,
4-14,11:10:18,55,55,12.25,11,202,
4-14,11:10:19,54,54,12.25,11,202,
4-14,11:10:19,55,55,12.23,11,202,
4-14,11:10:20,54,54,12.23,11,202,
4-14,11:10:20,54,54,12.24,11,202,
4-14,11:10:21,54,54,12.24,11,202,
4-14,11:10:21,55,55,12.23,11,202,
4-14,11:10:22,56,56,12.22,11,202,
4-14,11:10:22,55,55,12.27,11,202,
4-14,11:10:23,56,56,12.28,11,202,
4-14,11:10:23,55,55,12.28,11,202,
4-14,11:10:24,54,54,12.21,11,202,
4-14,11:10:24,55,55,12.21,11,202,
4-14,11:10:25,56,56,12.24,11,202,
4-14,11:10:25,56,56,12.25,11,202,
4-14,11:10:26,58,58,12.36,11,202,
4-14,11:10:26,56,56,12.31,11,202,
4-14,11:10:27,56,56,12.22,11,202,
4-14,11:10:27,55,55,12.23,11,202,
4-14,11:10:28,51,51,12.15,11,202,
4-14,11:10:28,57,57,12.27,11,202,
4-14,11:10:29,55,55,12.24,11,202,
4-14,11:10:29,54,54,12.17,11,202,
4-14,11:10:30,55,55,12.26,11,202,
4-14,11:10:30,57,57,12.29,11,202,
4-14,11:10:31,54,54,12.24,11,202,
4-14,11:10:31,53,53,12.2,11,202,
4-14,11:10:32,57,57,12.3,11,202,
4-14,11:10:32,56,56,12.26,11,202,
4-14,11:10:33,56,56,12.28,11,202,
4-14,11:10:33,54,54,12.23,11,202,
4-14,11:10:34,53,53,12.22,11,202,
4-14,11:10:34,54,54,12.34,11,202,
4-14,11:10:35,55,55,12.27,11,202,
4-14,11:10:35,51,51,12.27,11,202,
4-14,11:10:36,55,55,12.27,11,202,
4-14,11:10:36,54,54,12.31,11,202,
4-14,11:10:37,54,54,12.27,11,202,
4-14,11:10:37,55,55,12.29,11,202,
4-14,11:10:38,55,55,12.24,11,202,
4-14,11:10:38,55,55,12.23,11,202,
4-14,11:10:39,53,53,12.22,11,202,
4-14,11:10:39,52,52,12.21,11,202,
4-14,11:10:40,55,55,12.29,11,202,
4-14,11:10:40,55,55,12.26,11,202,
4-14,11:10:41,55,55,12.35,11,202,
4-14,11:10:41,51,51,12.29,11,202,
4-14,11:10:42,55,55,12.25,11,202,
4-14,11:10:42,54,54,12.22,11,202,
4-14,11:10:43,55,55,12.27,11,202,
4-14,11:10:43,59,59,12.26,11,202,
4-14,11:10:44,58,58,12.29,11,202,
4-14,11:10:44,55,55,12.27,11,202,
4-14,11:10:45,62,62,12.23,11,202,
4-14,11:10:45,61,61,12.24,11,202,
4-14,11:10:46,58,58,12.23,11,202,
4-14,11:10:46,61,61,12.28,11,202,
4-14,11:10:47,61,61,12.31,11,202,
4-14,11:10:47,57,57,12.27,11,202,
4-14,11:10:48,62,62,12.31,11,202,
4-14,11:10:48,63,63,12.27,11,202,
4-14,11:10:49,65,65,12.22,11,202,
4-14,11:10:49,66,66,12.23,11,202,
4-14,11:10:50,67,67,12.33,11,202,
4-14,11:10:50,68,68,12.26,11,202,
4-14,11:10:51,66,66,12.23,11,202,
4-14,11:10:51,70,70,12.21,11,202,
4-14,11:10:52,66,66,12.24,11,202,
4-14,11:10:52,72,72,12.21,11,202,
4-14,11:10:53,67,67,12.42,11,202,
4-14,11:10:53,74,74,12.21,11,202,
4-14,11:10:54,72,72,12.23,11,202,
4-14,11:10:54,72,72,12.19,11,202,
4-14,11:10:55,69,69,12.28,11,202,
4-14,11:10:55,72,72,12.57,11,202,
4-14,11:10:56,72,72,12.21,11,202,
4-14,11:10:56,73,73,12.21,11,202,
4-14,11:10:57,71,71,12.19,11,202,
4-14,11:10:57,72,72,12.14,11,202,
4-14,11:10:58,70,70,12.1,11,202,
4-14,11:10:58,68,68,12.12,11,202,
4-14,11:10:59,69,69,12.15,11,202,
4-14,11:10:59,68,68,12.14,11,202,
4-14,11:11:0,69,69,12.07,11,202,
4-14,11:11:0,65,65,12.26,11,202,
4-14,11:11:1,71,71,12.15,11,202,
4-14,11:11:1,71,71,12.17,11,202,
4-14,11:11:2,66,66,12.03,11,202,
4-14,11:11:2,64,64,12.04,11,202,
4-14,11:11:3,62,62,12.04,11,202,
4-14,11:11:3,62,62,12.05,11,202,
4-14,11:11:4,61,61,12.07,11,202,
4-14,11:11:4,63,63,12.11,11,202,
4-14,11:11:5,60,60,12.05,11,202,
4-14,11:11:5,60,60,12.08,11,202,
4-14,11:11:6,61,61,12.1,11,202,
4-14,11:11:6,58,58,12.03,11,202,
4-14,11:11:7,59,59,12.09,11,202,
4-14,11:11:7,58,58,12.06,11,202,
4-14,11:11:8,55,55,12.08,11,202,
4-14,11:11:8,57,57,12.13,11,202,
4-14,11:11:9,58,58,12.15,11,202,
4-14,11:11:9,57,57,12.13,11,202,
4-14,11:11:10,56,56,12.14,11,202,
4-14,11:11:10,57,57,12.14,11,202,
4-14,11:11:11,55,55,12.13,11,202,
4-14,11:11:11,56,56,12.12,11,202,
4-14,11:11:12,55,55,12.12,11,202,
4-14,11:11:12,55,55,12.14,11,202,
4-14,11:11:13,54,54,12.1,11,202,
4-14,11:11:13,54,54,12.16,11,202,
4-14,11:11:14,55,55,12.16,11,202,
4-14,11:11:14,61,61,12.11,11,202,
4-14,11:11:15,59,59,12.06,11,202,
4-14,11:11:15,53,53,12.19,11,202,
4-14,11:11:16,51,51,12.12,11,202,
4-14,11:11:16,51,51,12.1,11,202,
4-14,11:11:17,53,53,12.16,11,202,
4-14,11:11:17,53,53,12.16,11,202,
4-14,11:11:18,50,50,12.09,11,202,
4-14,11:11:18,54,54,12.14,11,202,
4-14,11:11:19,58,58,12.19,11,202,
4-14,11:11:19,55,55,12.16,11,202,
4-14,11:11:20,57,57,12.13,11,202,
4-14,11:11:20,57,57,12.14,11,202,
4-14,11:11:21,57,57,12.19,11,202,
4-14,11:11:21,58,58,12.15,11,202,
4-14,11:11:22,61,61,12.2,11,202,
4-14,11:11:22,61,61,12.22,11,202,
4-14,11:11:23,62,62,12.17,11,202,
4-14,11:11:23,60,60,12.15,11,202,
4-14,11:11:24,60,60,12.14,11,202,
4-14,11:11:24,59,59,12.13,11,202,
4-14,11:11:25,63,63,12.14,11,202,
4-14,11:11:25,62,62,12.15,11,202,
4-14,11:11:26,63,63,12.13,11,202,
4-14,11:11:26,63,63,12.16,11,202,
4-14,11:11:27,65,65,12.24,11,202,
4-14,11:11:27,61,61,12.13,11,202,
4-14,11:11:28,60,60,12.1,11,202,
4-14,11:11:28,63,63,12.12,11,202,
4-14,11:11:29,63,63,12.16,11,202,
4-14,11:11:29,62,62,12.17,11,202,
4-14,11:11:30,62,62,12.12,11,202,
4-14,11:11:30,61,61,12.1,11,202,
4-14,11:11:31,62,62,12.14,11,202,
4-14,11:11:31,63,63,12.14,11,202,
4-14,11:11:32,62,62,12.09,11,202,
4-14,11:11:32,62,62,12.14,11,202,
4-14,11:11:33,63,63,12.15,11,202,
4-14,11:11:33,64,64,12.13,11,202,
4-14,11:11:34,64,64,12.13,11,202,
4-14,11:11:34,62,62,12.12,11,202,
4-14,11:11:35,65,65,12.13,11,202,
4-14,11:11:35,62,62,12.09,11,202,
4-14,11:11:36,63,63,12.1,11,202,
4-14,11:11:36,65,65,12.17,11,202,
4-14,11:11:37,65,65,12.1,11,202,
4-14,11:11:37,64,64,12.12,11,202,
4-14,11:11:38,64,64,12.11,11,202,
4-14,11:11:38,64,64,12.1,11,202,
4-14,11:11:39,63,63,12.06,11,202,
4-14,11:11:39,64,64,12.09,11,202,
4-14,11:11:40,65,65,12.13,11,202,
4-14,11:11:40,62,62,12.06,11,202,
4-14,11:11:41,62,62,12.07,11,202,
4-14,11:11:41,63,63,12.11,11,202,
4-14,11:11:42,63,63,12.12,11,202,
4-14,11:11:42,62,62,12.09,11,202,
4-14,11:11:43,62,62,12.06,11,202,
4-14,11:11:43,63,63,12.06,11,202,
4-14,11:11:44,62,62,12.09,11,202,
4-14,11:11:44,63,63,12.07,11,202,
4-14,11:11:45,64,64,12.14,11,202,
4-14,11:11:45,63,63,12.11,11,202,
4-14,11:11:46,62,62,11.99,11,202,
4-14,11:11:46,64,64,12.08,11,202,
4-14,11:11:47,62,62,12.06,11,202,
4-14,11:11:47,63,63,12.1,11,202,
4-14,11:11:48,62,62,12.05,11,202,
4-14,11:11:48,63,63,12.09,11,202,
4-14,11:11:49,65,65,12.06,11,202,
4-14,11:11:49,64,64,12.07,11,202,
4-14,11:11:50,63,63,12.03,11,202,
4-14,11:11:50,65,65,12.08,11,202,
4-14,11:11:51,63,63,12.03,11,202,
4-14,11:11:51,64,64,12.07,11,202,
4-14,11:11:52,64,64,12.07,11,202,
4-14,11:11:52,65,65,12.07,11,202,
4-14,11:11:53,63,63,12.01,11,202,
4-14,11:11:53,65,65,12.09,11,202,
4-14,11:11:54,65,65,12.09,11,202,
4-14,11:11:54,65,65,12.1,11,202,
4-14,11:11:55,66,66,12.12,11,202,
4-14,11:11:55,64,64,12.09,11,202,
4-14,11:11:56,65,65,12.1,11,202,
4-14,11:11:56,64,64,12.11,11,202,
4-14,11:11:57,66,66,12.09,11,202,
4-14,11:11:57,62,62,12.06,11,202,
4-14,11:11:58,62,62,12.08,11,202,
4-14,11:11:58,63,63,12.01,11,202,
4-14,11:11:59,64,64,12.03,11,202,
4-14,11:11:59,62,62,12.07,11,202,
4-14,11:12:0,63,63,12.07,11,202,
4-14,11:12:0,63,63,12.08,11,202,
4-14,11:12:1,61,61,12.01,11,202,
4-14,11:12:1,63,63,12.03,11,202,
4-14,11:12:2,64,64,12.05,11,202,
4-14,11:12:2,63,63,12.1,11,202,
4-14,11:12:3,63,63,12.03,11,202,
4-14,11:12:3,64,64,12.07,11,202,
4-14,11:12:4,64,64,12.03,11,202,
4-14,11:12:4,64,64,12.05,11,202,
4-14,11:12:5,64,64,12.08,11,202,
4-14,11:12:5,63,63,12.03,11,202,
4-14,11:12:6,65,65,12.08,11,202,
4-14,11:12:6,66,66,12.13,11,202,
4-14,11:12:7,64,64,12.08,11,202,
4-14,11:12:7,64,64,12.03,11,202,
4-14,11:12:8,62,62,12.02,11,202,
4-14,11:12:8,63,63,12.1,11,202,
4-14,11:12:9,64,64,12.05,11,202,
4-14,11:12:9,66,66,12.11,11,202,
4-14,11:12:10,64,64,12.09,11,202,
4-14,11:12:10,63,63,12.06,11,202,
4-14,11:12:11,64,64,12.06,11,202,
4-14,11:12:11,65,65,12.08,11,202,
4-14,11:12:12,65,65,12.09,11,202,
4-14,11:12:12,66,66,12.08,11,202,
4-14,11:12:13,64,64,12.02,11,202,
4-14,11:12:13,65,65,12.09,11,202,
4-14,11:12:14,65,65,12.1,11,202,
4-14,11:12:14,65,65,12.04,11,202,
4-14,11:12:15,67,67,12.11,11,202,
4-14,11:12:15,67,67,12.11,11,202,
4-14,11:12:16,67,67,12.03,11,202,
4-14,11:12:16,67,67,12.06,11,202,
4-14,11:12:17,65,65,12.08,11,202,
4-14,11:12:17,67,67,12.15,11,202,
4-14,11:12:18,64,64,12.07,11,202,
4-14,11:12:18,66,66,12.15,11,202,
4-14,11:12:19,65,65,12.05,11,202,
4-14,11:12:19,66,66,12.13,11,202,
4-14,11:12:20,65,65,12.07,11,202,
4-14,11:12:20,64,64,12.07,11,202,
4-14,11:12:21,64,64,12.08,11,202,
4-14,11:12:21,65,65,12.09,11,202,
4-14,11:12:22,66,66,12.11,11,202,
4-14,11:12:22,65,65,12.07,11,202,
4-14,11:12:23,63,63,12.02,11,202,
4-14,11:12:23,65,65,12.07,11,202,
4-14,11:12:24,65,65,12.07,11,202,
4-14,11:12:24,63,63,12.05,11,202,
4-14,11:12:25,64,64,12.1,11,202,
4-14,11:12:25,64,64,12.05,11,202,
4-14,11:12:26,64,64,12.08,11,202,
4-14,11:12:26,65,65,12.06,11,202,
4-14,11:12:27,63,63,12.04,11,202,
4-14,11:12:27,64,64,12.03,11,202,
4-14,11:12:28,65,65,12.1,11,202,
4-14,11:12:28,64,64,12.04,11,202,
4-14,11:12:29,66,66,12.09,11,202,
4-14,11:12:29,65,65,12.11,11,202,
4-14,11:12:30,66,66,12.13,11,202,
4-14,11:12:30,67,67,12.09,11,202,
4-14,11:12:31,65,65,12.08,11,202,
4-14,11:12:31,66,66,12.06,11,202,
4-14,11:12:32,66,66,12.1,11,202,
4-14,11:12:32,65,65,12.05,11,202,
4-14,11:12:33,65,65,12.02,11,202,
4-14,11:12:33,65,65,12.09,11,202,
4-14,11:12:34,67,67,12.1,11,202,
4-14,11:12:34,66,66,12.12,11,202,
4-14,11:12:35,69,69,12.15,11,202,
4-14,11:12:35,66,66,12.11,11,202,
4-14,11:12:36,65,65,12.06,11,202,
4-14,11:12:36,65,65,12.05,11,202,
4-14,11:12:37,68,68,12.1,11,202,
4-14,11:12:37,66,66,12.03,11,202,
4-14,11:12:38,65,65,12.05,11,202,
4-14,11:12:38,64,64,12.06,11,202,
4-14,11:12:39,67,67,12.03,11,202,
4-14,11:12:39,65,65,12.04,11,202,
