SensorID: 5498						
Firmware Version: 1.5.5						
						
Date	Time	SmO2 Live	SmO2 Averaged	THb	Lap	Session Ct
04岿 07老	10:00:05	37	37	12.62	12	171
04岿 07老	10:00:05	37	37	12.62	12	171
04岿 07老	10:00:06	37	37	12.61	12	171
04岿 07老	10:00:06	35	35	12.59	12	171
04岿 07老	10:00:07	37	37	12.6	12	171
04岿 07老	10:00:07	37	37	12.61	12	171
04岿 07老	10:00:08	36	36	12.61	12	171
04岿 07老	10:00:08	37	37	12.62	12	171
04岿 07老	10:00:09	36	36	12.62	12	171
04岿 07老	10:00:09	35	35	12.6	12	171
04岿 07老	10:00:10	36	36	12.61	12	171
04岿 07老	10:00:10	37	37	12.61	12	171
04岿 07老	10:00:11	36	36	12.62	12	171
04岿 07老	10:00:11	36	36	12.61	12	171
04岿 07老	10:00:12	35	35	12.6	12	171
04岿 07老	10:00:12	37	37	12.64	12	171
04岿 07老	10:00:13	36	36	12.62	12	171
04岿 07老	10:00:13	36	36	12.61	12	171
04岿 07老	10:00:14	36	36	12.63	12	171
04岿 07老	10:00:14	35	35	12.61	12	171
04岿 07老	10:00:15	36	36	12.62	12	171
04岿 07老	10:00:15	36	36	12.62	12	171
04岿 07老	10:00:16	35	35	12.61	12	171
04岿 07老	10:00:16	37	37	12.64	12	171
04岿 07老	10:00:17	36	36	12.63	12	171
04岿 07老	10:00:17	35	35	12.61	12	171
04岿 07老	10:00:18	35	35	12.63	12	171
04岿 07老	10:00:18	35	35	12.62	12	171
04岿 07老	10:00:19	35	35	12.63	12	171
04岿 07老	10:00:19	35	35	12.62	12	171
04岿 07老	10:00:20	35	35	12.61	12	171
04岿 07老	10:00:20	35	35	12.63	12	171
04岿 07老	10:00:21	36	36	12.64	12	171
04岿 07老	10:00:21	35	35	12.63	12	171
04岿 07老	10:00:22	36	36	12.63	12	171
04岿 07老	10:00:22	35	35	12.62	12	171
04岿 07老	10:00:23	35	35	12.63	12	171
04岿 07老	10:00:23	35	35	12.62	12	171
04岿 07老	10:00:24	34	34	12.62	12	171
04岿 07老	10:00:24	35	35	12.62	12	171
04岿 07老	10:00:25	34	34	12.63	12	171
04岿 07老	10:00:25	34	34	12.63	12	171
04岿 07老	10:00:26	35	35	12.63	12	171
04岿 07老	10:00:26	34	34	12.62	12	171
04岿 07老	10:00:27	35	35	12.63	12	171
04岿 07老	10:00:27	33	33	12.61	12	171
04岿 07老	10:00:28	34	34	12.63	12	171
04岿 07老	10:00:28	34	34	12.62	12	171
04岿 07老	10:00:29	34	34	12.63	12	171
04岿 07老	10:00:29	34	34	12.62	12	171
04岿 07老	10:00:30	34	34	12.63	12	171
04岿 07老	10:00:30	35	35	12.64	12	171
04岿 07老	10:00:31	34	34	12.64	12	171
04岿 07老	10:00:31	34	34	12.62	12	171
04岿 07老	10:00:32	33	33	12.63	12	171
04岿 07老	10:00:32	34	34	12.64	12	171
04岿 07老	10:00:33	34	34	12.64	12	171
04岿 07老	10:00:33	32	32	12.62	12	171
04岿 07老	10:00:34	33	33	12.64	12	171
04岿 07老	10:00:34	32	32	12.63	12	171
04岿 07老	10:00:35	33	33	12.64	12	171
04岿 07老	10:00:35	33	33	12.62	12	171
04岿 07老	10:00:36	33	33	12.62	12	171
04岿 07老	10:00:36	33	33	12.64	12	171
04岿 07老	10:00:37	34	34	12.64	12	171
04岿 07老	10:00:37	33	33	12.64	12	171
04岿 07老	10:00:38	32	32	12.63	12	171
04岿 07老	10:00:38	33	33	12.64	12	171
04岿 07老	10:00:39	33	33	12.64	12	171
04岿 07老	10:00:39	32	32	12.63	12	171
04岿 07老	10:00:40	34	34	12.65	12	171
04岿 07老	10:00:40	33	33	12.64	12	171
04岿 07老	10:00:41	33	33	12.65	12	171
04岿 07老	10:00:41	31	31	12.63	12	171
04岿 07老	10:00:42	32	32	12.63	12	171
04岿 07老	10:00:42	33	33	12.66	12	171
04岿 07老	10:00:43	32	32	12.64	12	171
04岿 07老	10:00:43	32	32	12.64	12	171
04岿 07老	10:00:44	32	32	12.65	12	171
04岿 07老	10:00:44	31	31	12.65	12	171
04岿 07老	10:00:45	33	33	12.67	12	171
04岿 07老	10:00:45	33	33	12.67	12	171
04岿 07老	10:00:46	31	31	12.66	12	171
04岿 07老	10:00:46	32	32	12.67	12	171
04岿 07老	10:00:47	32	32	12.67	12	171
04岿 07老	10:00:47	32	32	12.68	12	171
04岿 07老	10:00:48	31	31	12.67	12	171
04岿 07老	10:00:48	31	31	12.66	12	171
04岿 07老	10:00:49	33	33	12.69	12	171
04岿 07老	10:00:49	32	32	12.67	12	171
04岿 07老	10:00:50	32	32	12.67	12	171
04岿 07老	10:00:50	31	31	12.67	12	171
04岿 07老	10:00:51	31	31	12.68	12	171
04岿 07老	10:00:51	31	31	12.66	12	171
04岿 07老	10:00:52	31	31	12.67	12	171
04岿 07老	10:00:52	32	32	12.68	12	171
04岿 07老	10:00:53	30	30	12.67	12	171
04岿 07老	10:00:53	32	32	12.69	12	171
04岿 07老	10:00:54	30	30	12.67	12	171
04岿 07老	10:00:54	29	29	12.66	12	171
04岿 07老	10:00:55	32	32	12.7	12	171
04岿 07老	10:00:55	30	30	12.67	12	171
04岿 07老	10:00:56	30	30	12.67	12	171
04岿 07老	10:00:56	31	31	12.69	12	171
04岿 07老	10:00:57	31	31	12.69	12	171
04岿 07老	10:00:57	31	31	12.69	12	171
04岿 07老	10:00:58	29	29	12.68	12	171
04岿 07老	10:00:58	30	30	12.69	12	171
04岿 07老	10:00:59	30	30	12.68	12	171
04岿 07老	10:00:59	28	28	12.67	12	171
04岿 07老	10:01:00	31	31	12.7	12	171
04岿 07老	10:01:00	31	31	12.7	12	171
04岿 07老	10:01:01	29	29	12.68	12	171
04岿 07老	10:01:01	30	30	12.69	12	171
04岿 07老	10:01:02	30	30	12.69	12	171
04岿 07老	10:01:02	30	30	12.68	12	171
04岿 07老	10:01:03	30	30	12.7	12	171
04岿 07老	10:01:03	30	30	12.7	12	171
04岿 07老	10:01:04	29	29	12.68	12	171
04岿 07老	10:01:04	28	28	12.67	12	171
04岿 07老	10:01:05	30	30	12.69	12	171
04岿 07老	10:01:05	29	29	12.68	12	171
04岿 07老	10:01:06	30	30	12.69	12	171
04岿 07老	10:01:06	31	31	12.71	12	171
04岿 07老	10:01:07	29	29	12.68	12	171
04岿 07老	10:01:07	29	29	12.7	12	171
04岿 07老	10:01:08	29	29	12.69	12	171
04岿 07老	10:01:08	30	30	12.7	12	171
04岿 07老	10:01:09	30	30	12.7	12	171
04岿 07老	10:01:09	29	29	12.69	12	171
04岿 07老	10:01:10	29	29	12.69	12	171
04岿 07老	10:01:10	29	29	12.69	12	171
04岿 07老	10:01:11	29	29	12.69	12	171
04岿 07老	10:01:11	29	29	12.7	12	171
04岿 07老	10:01:12	28	28	12.68	12	171
04岿 07老	10:01:12	29	29	12.7	12	171
04岿 07老	10:01:13	30	30	12.7	12	171
04岿 07老	10:01:13	27	27	12.68	12	171
04岿 07老	10:01:14	27	27	12.69	12	171
04岿 07老	10:01:14	29	29	12.71	12	171
04岿 07老	10:01:15	28	28	12.7	12	171
04岿 07老	10:01:15	30	30	12.72	12	171
04岿 07老	10:01:16	29	29	12.71	12	171
04岿 07老	10:01:16	30	30	12.72	12	171
04岿 07老	10:01:17	27	27	12.69	12	171
04岿 07老	10:01:17	30	30	12.73	12	171
04岿 07老	10:01:18	28	28	12.71	12	171
04岿 07老	10:01:18	28	28	12.7	12	171
04岿 07老	10:01:19	29	29	12.71	12	171
04岿 07老	10:01:19	27	27	12.69	12	171
04岿 07老	10:01:20	27	27	12.69	12	171
04岿 07老	10:01:20	28	28	12.71	12	171
04岿 07老	10:01:21	28	28	12.7	12	171
04岿 07老	10:01:21	28	28	12.71	12	171
04岿 07老	10:01:22	28	28	12.71	12	171
04岿 07老	10:01:22	29	29	12.73	12	171
04岿 07老	10:01:23	28	28	12.72	12	171
04岿 07老	10:01:23	27	27	12.7	12	171
04岿 07老	10:01:24	27	27	12.69	12	171
04岿 07老	10:01:24	29	29	12.73	12	171
04岿 07老	10:01:25	27	27	12.71	12	171
04岿 07老	10:01:25	28	28	12.72	12	171
04岿 07老	10:01:26	27	27	12.71	12	171
04岿 07老	10:01:26	28	28	12.72	12	171
04岿 07老	10:01:27	26	26	12.7	12	171
04岿 07老	10:01:27	28	28	12.73	12	171
04岿 07老	10:01:28	27	27	12.72	12	171
04岿 07老	10:01:28	28	28	12.72	12	171
04岿 07老	10:01:29	27	27	12.73	12	171
04岿 07老	10:01:29	28	28	12.73	12	171
04岿 07老	10:01:30	27	27	12.72	12	171
04岿 07老	10:01:30	27	27	12.72	12	171
04岿 07老	10:01:31	26	26	12.71	12	171
04岿 07老	10:01:31	26	26	12.71	12	171
04岿 07老	10:01:32	27	27	12.72	12	171
04岿 07老	10:01:32	27	27	12.72	12	171
04岿 07老	10:01:33	27	27	12.73	12	171
04岿 07老	10:01:33	26	26	12.71	12	171
04岿 07老	10:01:34	26	26	12.72	12	171
04岿 07老	10:01:34	28	28	12.75	12	171
04岿 07老	10:01:35	27	27	12.73	12	171
04岿 07老	10:01:35	26	26	12.73	12	171
04岿 07老	10:01:36	26	26	12.72	12	171
04岿 07老	10:01:36	27	27	12.73	12	171
04岿 07老	10:01:37	26	26	12.74	12	171
04岿 07老	10:01:37	27	27	12.74	12	171
04岿 07老	10:01:38	26	26	12.74	12	171
04岿 07老	10:01:38	26	26	12.74	12	171
04岿 07老	10:01:39	28	28	12.75	12	171
04岿 07老	10:01:39	28	28	12.76	12	171
04岿 07老	10:01:40	24	24	12.7	12	171
04岿 07老	10:01:40	24	24	12.72	12	171
04岿 07老	10:01:41	25	25	12.73	12	171
04岿 07老	10:01:41	26	26	12.74	12	171
04岿 07老	10:01:42	26	26	12.74	12	171
04岿 07老	10:01:42	25	25	12.73	12	171
04岿 07老	10:01:43	26	26	12.74	12	171
04岿 07老	10:01:43	27	27	12.75	12	171
04岿 07老	10:01:44	26	26	12.74	12	171
04岿 07老	10:01:44	26	26	12.74	12	171
04岿 07老	10:01:45	27	27	12.76	12	171
04岿 07老	10:01:45	27	27	12.76	12	171
04岿 07老	10:01:46	24	24	12.73	12	171
04岿 07老	10:01:46	26	26	12.74	12	171
04岿 07老	10:01:47	24	24	12.74	12	171
04岿 07老	10:01:47	27	27	12.76	12	171
04岿 07老	10:01:48	25	25	12.74	12	171
04岿 07老	10:01:48	26	26	12.76	12	171
04岿 07老	10:01:49	27	27	12.77	12	171
04岿 07老	10:01:49	25	25	12.75	12	171
04岿 07老	10:01:50	26	26	12.75	12	171
04岿 07老	10:01:50	25	25	12.74	12	171
04岿 07老	10:01:51	26	26	12.75	12	171
04岿 07老	10:01:51	24	24	12.74	12	171
04岿 07老	10:01:52	26	26	12.76	12	171
04岿 07老	10:01:52	25	25	12.75	12	171
04岿 07老	10:01:53	24	24	12.74	12	171
04岿 07老	10:01:53	25	25	12.75	12	171
04岿 07老	10:01:54	27	27	12.77	12	171
04岿 07老	10:01:54	26	26	12.76	12	171
04岿 07老	10:01:55	25	25	12.76	12	171
04岿 07老	10:01:55	25	25	12.75	12	171
04岿 07老	10:01:56	26	26	12.76	12	171
04岿 07老	10:01:56	25	25	12.75	12	171
04岿 07老	10:01:57	25	25	12.76	12	171
04岿 07老	10:01:57	25	25	12.76	12	171
04岿 07老	10:01:58	26	26	12.77	12	171
04岿 07老	10:01:58	25	25	12.76	12	171
04岿 07老	10:01:59	23	23	12.74	12	171
04岿 07老	10:01:59	24	24	12.76	12	171
04岿 07老	10:02:00	24	24	12.75	12	171
04岿 07老	10:02:00	23	23	12.74	12	171
04岿 07老	10:02:01	25	25	12.76	12	171
04岿 07老	10:02:01	26	26	12.77	12	171
04岿 07老	10:02:02	23	23	12.75	12	171
04岿 07老	10:02:02	25	25	12.77	12	171
04岿 07老	10:02:03	26	26	12.78	12	171
04岿 07老	10:02:03	23	23	12.76	12	171
04岿 07老	10:02:04	26	26	12.79	12	171
04岿 07老	10:02:04	26	26	12.78	12	171
04岿 07老	10:02:05	24	24	12.76	12	171
04岿 07老	10:02:05	23	23	12.75	12	171
04岿 07老	10:02:06	22	22	12.75	12	171
04岿 07老	10:02:06	23	23	12.74	12	171
04岿 07老	10:02:07	22	22	12.75	12	171
04岿 07老	10:02:07	22	22	12.75	12	171
04岿 07老	10:02:08	23	23	12.76	12	171
04岿 07老	10:02:08	24	24	12.76	12	171
04岿 07老	10:02:09	23	23	12.75	12	171
04岿 07老	10:02:09	24	24	12.77	12	171
04岿 07老	10:02:10	24	24	12.76	12	171
04岿 07老	10:02:10	23	23	12.77	12	171
04岿 07老	10:02:11	24	24	12.77	12	171
04岿 07老	10:02:11	24	24	12.77	12	171
04岿 07老	10:02:12	26	26	12.8	12	171
04岿 07老	10:02:12	24	24	12.77	12	171
04岿 07老	10:02:13	24	24	12.78	12	171
04岿 07老	10:02:13	22	22	12.75	12	171
04岿 07老	10:02:14	25	25	12.78	12	171
04岿 07老	10:02:14	22	22	12.75	12	171
04岿 07老	10:02:15	22	22	12.76	12	171
04岿 07老	10:02:15	24	24	12.78	12	171
04岿 07老	10:02:16	22	22	12.76	12	171
04岿 07老	10:02:16	23	23	12.76	12	171
04岿 07老	10:02:17	24	24	12.77	12	171
04岿 07老	10:02:17	24	24	12.79	12	171
04岿 07老	10:02:18	23	23	12.77	12	171
04岿 07老	10:02:18	23	23	12.76	12	171
04岿 07老	10:02:19	24	24	12.77	12	171
04岿 07老	10:02:19	23	23	12.78	12	171
04岿 07老	10:02:20	25	25	12.79	12	171
04岿 07老	10:02:20	23	23	12.78	12	171
04岿 07老	10:02:21	25	25	12.79	12	171
04岿 07老	10:02:21	21	21	12.76	12	171
04岿 07老	10:02:22	24	24	12.78	12	171
04岿 07老	10:02:22	23	23	12.77	12	171
04岿 07老	10:02:23	23	23	12.78	12	171
04岿 07老	10:02:23	23	23	12.78	12	171
04岿 07老	10:02:24	21	21	12.77	12	171
04岿 07老	10:02:24	24	24	12.79	12	171
04岿 07老	10:02:25	21	21	12.77	12	171
04岿 07老	10:02:25	20	20	12.76	12	171
04岿 07老	10:02:26	23	23	12.78	12	171
04岿 07老	10:02:26	23	23	12.79	12	171
04岿 07老	10:02:27	21	21	12.77	12	171
04岿 07老	10:02:27	24	24	12.79	12	171
04岿 07老	10:02:28	23	23	12.79	12	171
04岿 07老	10:02:28	23	23	12.78	12	171
04岿 07老	10:02:29	22	22	12.79	12	171
04岿 07老	10:02:29	21	21	12.78	12	171
04岿 07老	10:02:30	22	22	12.78	12	171
04岿 07老	10:02:30	24	24	12.8	12	171
04岿 07老	10:02:31	24	24	12.79	12	171
04岿 07老	10:02:31	24	24	12.81	12	171
04岿 07老	10:02:32	23	23	12.8	12	171
04岿 07老	10:02:32	19	19	12.75	12	171
04岿 07老	10:02:33	20	20	12.77	12	171
04岿 07老	10:02:33	21	21	12.78	12	171
04岿 07老	10:02:34	22	22	12.79	12	171
04岿 07老	10:02:34	23	23	12.8	12	171
04岿 07老	10:02:35	22	22	12.8	12	171
