SensorID: 5498,
Firmware Version: 1.5.5,

mm-dd,hh:mm:ss,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
3-26,12:0:25,46,46,13.13,2,152,
3-26,12:0:26,50,50,13.18,2,152,
3-26,12:0:26,47,47,13.14,2,152,
3-26,12:0:27,47,47,13.1,2,152,
3-26,12:0:27,49,49,13.17,2,152,
3-26,12:0:28,47,47,13.13,2,152,
3-26,12:0:28,47,47,13.14,2,152,
3-26,12:0:29,46,46,13.12,2,152,
3-26,12:0:29,51,51,13.19,2,152,
3-26,12:0:30,49,49,13.17,2,152,
3-26,12:0:30,47,47,13.13,2,152,
3-26,12:0:31,47,47,13.14,2,152,
3-26,12:0:31,44,44,13.06,2,152,
3-26,12:0:32,50,50,13.18,2,152,
3-26,12:0:32,48,48,13.13,2,152,
3-26,12:0:33,49,49,13.13,2,152,
3-26,12:0:33,48,48,13.15,2,152,
3-26,12:0:34,47,47,13.12,2,152,
3-26,12:0:34,48,48,13.13,2,152,
3-26,12:0:35,51,51,13.21,2,152,
